#s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
72.66554234371691,89636.31730315134,43141.90451275099,-0.9728729068334425,-0.0005730667221312308,9.71,0.0
74.14918485263182,89637.14953776132,43140.67626984007,-0.9760092849789216,0.024160483062023785,9.71,0.0
75.61378578310614,89637.96929896617,43139.46257817718,-0.8994459597767023,0.106387469828952,9.71,0.0
77.0251835598649,89638.93299021495,43138.43139300406,-0.6581520089279266,0.18940102084604835,9.71,0.0
78.36729248407809,89640.1180026457,43137.801312133524,-0.38818824088415355,0.23400000020324085,9.71,0.0
79.70859924404137,89641.40420897113,43137.42081625608,-0.03528339152055777,0.23399999995834964,9.71,0.0
81.17867738655488,89642.84655762347,43137.704999489535,0.32599045483933076,0.23400000004579033,9.71,0.0
82.06665482693002,89643.60601500639,43138.165139053315,0.5420112997326465,0.23400000002235136,9.71,0.0
82.57367184600808,89644.04160378185,43138.4246167524,0.5174640521601601,0.23400000001087262,9.71,0.0
83.81145537358732,89645.12225852873,43139.02818396423,0.8628098598023782,0.23400000003205487,9.71,0.0
84.93985607401807,89645.47563719033,43140.099823671524,1.1727509868393873,0.23400000005997007,9.71,0.0
85.6153466152814,89645.81778034389,43140.68225438312,1.2200785597623316,0.23399999992682002,9.71,0.0
86.66630168364804,89646.06261920447,43141.70429180322,1.4921401494237545,0.23400000030143572,9.71,0.0
87.86526877821314,89645.99267629682,43142.90121706551,1.7826781100952573,0.22677204631382317,9.71,0.0
89.1380340352703,89645.54857053405,43144.093987567765,2.0520398293350564,0.131141606303693,9.71,0.0
90.57936663928696,89644.7449964228,43145.29052771466,2.15495333623506,0.029915964581912292,9.71,0.0
92.0809812015315,89643.92558667474,43146.548865490586,2.1489756227913306,-0.001856744220352861,9.71,0.0
93.5609053388598,89643.11558607075,43147.78744309162,2.149342501994125,7.78113432482165e-05,9.71,0.0
95.04081156456076,89642.30713017167,43149.02700813473,2.149202592021741,0.0003550754040167213,9.71,0.0
96.50701826323387,89641.50497536536,43150.25432624751,2.150398183098213,0.0009075001236687782,9.71,0.0
97.96490211662281,89640.70563290731,43151.47353786357,2.1518434425791826,0.0003665583877558553,9.71,0.0
99.43871113186765,89639.89577101158,43152.704893508075,2.151481265031852,-0.0010515547968641178,9.71,0.0
100.93461923185343,89639.07645674142,43153.95647857123,2.1487342165223686,-0.0015453253949445605,9.71,0.0
102.42814177355865,89638.2626536521,43155.208810042684,2.1468321728006057,-0.0004586390202999606,9.71,0.0
103.90622555356772,89637.45781160645,43156.44855233134,2.147386541770488,0.000667857427300402,9.71,0.0
105.37930056317158,89636.65377503741,43157.68284369871,2.1487996944982135,0.0007779913941354133,9.71,0.0
106.85652852693137,89635.84590582411,43158.919593386854,2.149679792597885,0.0007163333020519776,9.71,0.0
108.33513370744188,89635.03666934838,43160.157094742885,2.150918618768315,0.0009144621919779203,9.71,0.0
109.81256480789949,89634.22562561143,43161.39200798411,2.152383816361682,0.0007483184652807706,9.71,0.0
111.28964308694682,89633.41360648953,43162.62585772703,2.1531292598238148,0.0003917460164577711,9.71,0.0
112.76515785082302,89632.60177669331,43163.85796007683,2.1535409261208827,7.371752368306158e-05,9.71,0.0
114.2355878939123,89631.79240115685,43165.08559021356,2.1533439156732688,-0.00023342606782346138,9.71,0.0
115.68743328615295,89630.99407784038,43166.29824635829,2.1528589827638487,-5.058367580847857e-05,9.71,0.0
117.14940348120034,89630.19053657741,43167.51958918072,2.153192480339832,0.00046192995901324146,9.71,0.0
118.648881705127,89629.36520245377,43168.77149114509,2.1542264587837723,0.001237473881127047,9.71,0.0
120.12766395910234,89628.54984327688,43170.005179260996,2.157145170996794,0.017578127876289797,9.71,0.0
121.36048782988618,89627.8648121902,43171.03016077627,2.2051005089457973,0.047091675630357016,9.71,0.0
122.64499272852602,89627.05948990678,43172.030864955566,2.2650321641102362,0.02659223525226159,9.71,0.0
124.16315206144182,89626.07188135745,43173.18387714692,2.2842370744677005,0.03970947333524509,9.71,0.0
125.67576873579782,89625.0760576474,43174.32244833136,2.3858965039760966,0.044459663158946804,9.71,0.0
127.24080909556557,89623.84204771396,43175.28503381425,2.4214184592976844,-0.025838826793524092,9.71,0.0
128.77192431143334,89622.75266742396,43176.36093547706,2.2939140047945505,-0.08611237501828077,9.71,0.0
130.04571004508355,89621.99120819494,43177.3820671717,2.161594931010463,-0.15448403692818688,9.71,0.0
130.90297886514122,89621.56781844785,43178.12748715526,1.9710863556921656,-0.2339999988326466,9.71,0.0
131.79953470741216,89621.31217895084,43178.9868245895,1.8137527014339634,-0.19124018090465272,9.71,0.0
132.8686456359155,89621.09535460662,43180.03371779379,1.5869851707680311,-0.21591384150620477,9.71,0.0
133.90420045058062,89621.27872853375,43181.05290755876,1.3237626093443993,-0.22903272266391927,9.71,0.0
134.72044099573134,89621.5468036684,43181.82387081971,1.1624763377516838,-0.234000000096255,9.71,0.0
135.42215623226932,89621.87955736987,43182.44167276803,1.029266441361077,-0.2340000003777958,9.71,0.0
136.52350225211367,89622.47552015763,43183.3678430607,0.7970442393287915,-0.16144289394027977,9.71,0.0
137.89006830406964,89623.57598342975,43184.17807966879,0.6062445417953527,-0.06682107957009348,9.71,0.0
139.35470235124646,89624.80130627177,43184.980411785175,0.5805286437344049,-0.008696227631194531,9.71,0.0
140.80082870974232,89626.00988140437,43185.774532426876,0.5801962218605632,-0.027454091854463923,9.71,0.0
142.08482206302043,89627.08465416054,43186.47702972499,0.49283868804650055,-0.10598137378865093,9.71,0.0
143.14567878439306,89628.06641670143,43186.878974119885,0.3197500428670363,-0.20537609448174846,9.71,0.0
144.0604158609842,89628.9549598106,43187.096310408735,0.10580185433910476,-0.23400000023443723,9.71,0.0
145.02277659681224,89629.91709580217,43187.075513303724,-0.09575595737217313,-0.1872702351332691,9.71,0.0
146.02461592487043,89630.90500192289,43186.90900944223,-0.2677540922860965,-0.15119945345575395,9.71,0.0
147.05506977837376,89631.86730549594,43186.54048945973,-0.39197290258463907,-0.07695436231714953,9.71,0.0
148.30979089361784,89633.01626549948,43186.036291098666,-0.44618934815210937,-0.03204316376887955,9.71,0.0
149.8441141591664,89634.3821996305,43185.337455042856,-0.4851004127129188,-0.007724798040343773,9.71,0.0
151.52945897374124,89635.86428142952,43184.535070667975,-0.4763133098931069,0.01316610484581681,9.71,0.0
153.07499024839254,89637.25283153004,43183.85639877431,-0.43972181609809735,0.020755900954522434,9.71,0.0
154.51168108845178,89638.56248304716,43183.2657267218,-0.4146547278773808,0.01877163882484495,9.71,0.0
155.72352724098823,89639.67680201915,43182.78942395456,-0.38848779628681546,0.03677204678619666,9.71,0.0
156.687775501277,89640.57611932157,43182.44156896029,-0.335588904838397,0.15388673879930287,9.71,0.0
157.70635496058233,89641.54802717466,43182.13677519392,-0.10878042305850356,0.20711269681326153,9.71,0.0
158.89965821557436,89642.73936026383,43182.205318093074,0.11258094071480541,0.1315599852195856,9.71,0.0
160.14719257683564,89643.96989102806,43182.41058869698,0.23517076384446983,0.08218789224222384,9.71,0.0
161.38965273945624,89645.15488293009,43182.784087623106,0.31585696561734733,0.034122690858059516,9.71,0.0
162.74087905011308,89646.43514370636,43183.21622751637,0.3264192131857484,0.0037932551246319,9.71,0.0
164.166446594584,89647.78505166169,43183.67447563256,0.3270614906348959,0.00124264240813792,9.71,0.0
165.62893971546038,89649.17010955524,43184.1440507172,0.32996667983593386,0.0032242754020849833,9.71,0.0
167.1202404116092,89650.57948442145,43184.63153430956,0.3365076810566841,0.0038640395686602826,9.71,0.0
168.6469971211814,89652.01887779219,43185.140585166075,0.3416896087985588,0.002072102136775413,9.71,0.0
170.183848712127,89653.4659806428,43185.65808507173,0.3429363357622958,-0.0018127678606051757,9.71,0.0
171.70209283183584,89654.89607910503,43186.16787286614,0.3360643845881539,-0.052829742274981405,9.71,0.0
173.201874812177,89656.31511948389,43186.65333181574,0.18090914103951747,-0.15940868812538786,9.71,0.0
174.71297182225337,89657.82537789397,43186.703667773436,-0.19244935091108825,-0.21202826330204974,9.71,0.0
175.8870000662478,89658.86416714452,43186.15662187899,-0.42654266588405715,-0.23400000044443536,9.71,0.0
176.20462817881983,89659.17482021224,43186.09042301636,-0.29537955859193427,-0.23400000111345273,9.71,0.0
176.56423210246945,89659.50998306443,43185.960112447276,-0.5148205355309178,-0.23399999965844043,9.71,0.0
177.59005350229756,89660.37629776659,43185.41074155146,-0.6387784749619809,-0.1571378997548007,9.71,0.0
178.98688448080853,89661.45107917757,43184.51856348563,-0.9233804725348472,-0.23400000001764382,9.71,0.0
180.32935309011157,89661.98293226995,43183.285942597,-1.3271493179166634,-0.23400000000232304,9.71,0.0
181.52348996167936,89662.053812787,43182.09391121304,-1.5702579787929323,-0.23399999998564275,9.71,0.0
182.05629020134705,89661.98385834666,43181.56572329983,-1.6706470608645787,-0.23399999997867701,9.71,0.0
182.43228052523574,89661.96328511125,43181.19029625546,-1.688048353858116,-0.23400000015814576,9.71,0.0
183.24021270785894,89661.84548473616,43180.39099813627,-1.841572913098993,-0.23399999980865951,9.71,0.0
184.48018719762825,89661.41826934557,43179.22694326414,-2.1598371640901908,-0.23400000007836638,9.71,0.0
185.8333829199959,89660.44176668873,43178.2901502111,-2.472209527647374,-0.15415626024533113,9.71,0.0
187.278282480874,89659.23330663699,43177.49809021061,-2.616434409292987,-0.06486854217908747,9.71,0.0
188.76153951619474,89657.9119301548,43176.82428339471,-2.6689071859139535,-0.017595573920154005,9.71,0.0
190.21640849117722,89656.61735117741,43176.16042421864,-2.66839310505983,-0.002746143094083277,9.71,0.0
191.59477013768333,89655.39003047957,43175.53307684022,-2.6772524238988336,-0.013631300665333251,9.71,0.0
192.87523710397147,89654.24013251714,43174.96975603663,-2.70410293969605,-0.023239680754526818,9.71,0.0
194.24935419677485,89652.98582475328,43174.40858777464,-2.736245430957076,-0.01849388807424124,9.71,0.0
195.74876122081145,89651.59974750024,43173.83673878031,-2.758486978465297,-0.006575260629911335,9.71,0.0
197.27900705021418,89650.17588915618,43173.2761322209,-2.7573147272066696,0.02897234186652629,9.71,0.0
198.77763853004404,89648.79188929478,43172.7012925076,-2.668189579666391,0.09078472766542935,9.71,0.0
200.23472876501205,89647.5538291926,43171.93297022089,-2.491115546667038,0.16229450971168524,9.71,0.0
201.7333635339939,89646.45006234926,43170.91926171923,-2.1869610314638326,0.23399999950748593,9.71,0.0
203.26103782062702,89645.84320500895,43169.517294210855,-1.7333696641416871,0.23400000009313113,9.71,0.0
204.50388082343585,89646.01829104955,43168.28684567149,-1.4973468369477416,0.2340000007671241,9.71,0.0
204.84847122352335,89645.95871750875,43167.94744393745,-1.5397324319897308,0.23399999978590885,9.71,0.0
205.5526040390513,89646.05053092603,43167.2493226598,-1.370049071405598,0.2339999999961979,9.71,0.0
206.73924837631404,89646.33519410912,43166.097328017735,-1.085469838754389,0.2339999999420458,9.71,0.0
207.96783129618603,89647.14525213707,43165.173627859476,-0.7631136459896125,0.23400000029170587,9.71,0.0
209.14330469244524,89648.06559005476,43164.44238520305,-0.5212321380545191,0.1740781840479943,9.71,0.0
210.48962104835638,89649.31068887234,43163.930236138185,-0.33990091465311933,0.07409544116563427,9.71,0.0
211.98494111122147,89650.74159494705,43163.496081907775,-0.2908004501919114,0.016562643450834018,9.71,0.0
213.4773283410678,89652.17293578276,43163.07360935739,-0.28793679666401145,0.0002958689122979673,9.71,0.0
214.9643580649352,89653.59835347356,43162.65000363691,-0.2899405814815959,-0.0011062481079490312,9.71,0.0
216.43637306593794,89655.00847089081,43162.22763290789,-0.291234658613586,0.00041642159672825344,9.71,0.0
217.83600630734463,89656.34907680833,43161.8254526195,-0.2883405052050717,0.013722193835413142,9.71,0.0
218.9460006222711,89657.41447900217,43161.51399548837,-0.2521227368014204,0.13845421158584362,9.71,0.0
219.99444202792822,89658.43812019637,43161.28730608273,0.004763429112622997,0.23399999959682202,9.71,0.0
221.1732051153991,89659.59279861226,43161.5243718379,0.27114712386888395,0.20384359600616317,9.71,0.0
222.13658631791787,89660.4960491276,43161.85939698307,0.47942334770677836,0.23400000054053655,9.71,0.0
222.9142986204301,89661.12283558879,43162.31980458243,0.6252272465053641,0.23399999946317476,9.71,0.0
223.88619603760765,89661.91464618358,43162.883382945656,0.8516156006044855,0.23399999944387626,9.71,0.0
225.03752947103433,89662.4896943665,43163.880823802174,1.1161211108354037,0.16039462839764426,9.71,0.0
226.2426644286762,89662.94723242341,43164.99572702336,1.2370561902553758,0.02360063994083313,9.71,0.0
227.89437322820487,89663.42447838912,43166.57698546101,1.2039289453448436,-0.03561525660010056,9.71,0.0
229.01544657498056,89663.93782334847,43167.573621002,1.12566367660382,-0.2340000009157951,9.71,0.0
230.1607345859904,89664.39987845653,43168.621566470654,0.7581552043165071,-0.19543916410512538,9.71,0.0
231.903223030064,89665.9282447137,43169.4584431412,0.4841220904479833,-0.13002307535890933,9.71,0.0
232.58084228433447,89666.54109483953,43169.74754965621,0.4662600180259131,-0.2340000012501517,9.71,0.0
232.9764344396299,89666.8863641873,43169.940635727224,0.35557240534125295,-0.2339999995860418,9.71,0.0
234.63268664805636,89668.45913635497,43170.45982652696,0.04294045598528668,-0.21053550270220234,9.71,0.0
235.92042820919886,89669.6835023601,43170.060819993465,-0.3861713570733222,-0.2340000002958602,9.71,0.0
237.09343241367756,89670.73233760941,43169.53557387637,-0.5077597931378522,-0.14286395451434533,9.71,0.0
237.9365706106614,89671.44296289387,43169.08181873942,-0.6738403021043622,-0.23400000016358513,9.71,0.0
238.80581035521146,89672.0632174729,43168.4728343466,-0.8311331623480264,-0.11738312305046046,9.71,0.0
240.14682430835293,89672.93130553761,43167.45070835905,-0.9424770320555756,-0.05999618821185323,9.71,0.0
241.5630536611794,89673.67948386466,43166.24823808052,-1.015173893977017,-0.024385305724317775,9.71,0.0
243.01453261866007,89674.44394127809,43165.01438394528,-1.015450479979513,0.0017538892787281228,9.71,0.0
244.5135214726852,89675.23507993444,43163.74117256812,-1.010244791677568,0.00473027221981374,9.71,0.0
246.09989877920643,89676.08427056263,43162.40122173483,-1.000932680609376,0.004867294574849366,9.71,0.0
247.6997505328135,89676.95408417108,43161.058482028086,-0.9943593435204594,-0.008890027612657326,9.71,0.0
249.24615818599852,89677.79910589277,43159.76337009481,-1.0364229899509692,-0.043811950060719286,9.71,0.0
250.29419050373536,89678.27357213503,43158.82888974511,-1.1318115064129672,-0.15357939249166117,9.71,0.0
250.9459129259562,89678.52098475714,43158.22595599249,-1.2442908621127717,-0.23400000001288482,9.71,0.0
252.04498081766636,89678.83445389167,43157.17253901319,-1.4663287720654268,-0.18714433481993561,9.71,0.0
253.36395602562558,89678.76956083377,43155.85516112881,-1.727163636706364,-0.16334861950451013,9.71,0.0
254.69042577873387,89678.42482567739,43154.57427093919,-1.935183666460667,-0.16234271281889098,9.71,0.0
255.8741633186585,89677.88013992831,43153.52329425145,-2.1438288366011116,-0.20441446135388108,9.71,0.0
256.96070999609327,89677.19994970021,43152.675989739575,-2.3951187176554183,-0.20941864967848509,9.71,0.0
258.01500039943005,89676.32626151394,43152.08590736589,-2.557174543974667,-0.0652697722167522,9.71,0.0
259.2947540046305,89675.25335327195,43151.38831350532,-2.562232041325483,-0.0029634114715968215,9.71,0.0
260.7862331861047,89674.00726632099,43150.56869319115,-2.566007973519429,-0.025852102039388297,9.71,0.0
262.1958580541264,89672.81974182425,43149.80920136223,-2.6418037874440086,-0.056493958616617004,9.71,0.0
263.5282555399886,89671.60673405102,43149.257934455534,-2.724214004891907,-0.041409578199411635,9.71,0.0
264.66126314894524,89670.56609189065,43148.8098606491,-2.737017273838859,-0.023706349362023125,9.71,0.0
265.60032453413015,89669.70194859862,43148.442311120474,-2.768555633683541,-0.04324302792499291,9.71,0.0
266.88878952365224,89668.49240482002,43147.99829999802,-2.8202023695051652,-0.02493199826523487,9.71,0.0
268.48951267321473,89666.96171639248,43147.52999716933,-2.848920697324692,-0.0071932680310247115,9.71,0.0
270.1277771287162,89665.39117769698,43147.06382270406,-2.846593890077022,0.007942112351249772,9.71,0.0
271.69861303572554,89663.89130790842,43146.59700789698,-2.8221924550526323,0.01573794327885904,9.71,0.0
273.1714588062227,89662.50191443632,43146.10827438742,-2.7981609932024245,0.03376013943540496,9.71,0.0
274.50568597910393,89661.24819411394,43145.651823401975,-2.717938599457687,0.09226997230816525,9.71,0.0
275.5866958459782,89660.30774110758,43145.11878449617,-2.5666854145919276,0.167561829379971,9.71,0.0
276.5645368691186,89659.52367242861,43144.534482028954,-2.3852305861704024,0.23400000053950776,9.71,0.0
277.5109445425592,89658.91787026334,43143.80737046881,-2.1409120971538536,0.23399999871288776,9.71,0.0
278.57774615997374,89658.44454482908,43142.851321974114,-1.9383172717008461,0.11706518233568537,9.71,0.0
279.8708974187221,89658.07290143073,43141.612725444786,-1.847962981084265,0.034717175690927665,9.71,0.0
281.29459176881596,89657.70119958493,43140.238409855,-1.83258255830223,0.017034612752377127,9.71,0.0
282.73258814495074,89657.33227977336,43138.8485423252,-1.7988055868814674,0.02570585914435243,9.71,0.0
284.1896394063679,89657.04712584795,43137.41966667728,-1.7587645343469795,0.018704007437060292,9.71,0.0
285.69540087853136,89656.77866061639,43135.93803108426,-1.742824493285573,0.008887881849671108,9.71,0.0
287.22261623211807,89656.52795140527,43134.43153460976,-1.7315954245976184,0.001993410087718275,9.71,0.0
288.7706757903849,89656.28629153136,43132.90245354543,-1.7365599399213338,-0.009231069765343838,9.71,0.0
290.28527435319575,89656.02261689445,43131.41098296499,-1.760557277983225,-0.01781713577525317,9.71,0.0
291.74296224181114,89655.72571017865,43129.98385284383,-1.7897837715773102,-0.025874320997171563,9.71,0.0
293.1561029785843,89655.3990160443,43128.60899369304,-1.8361109603602024,-0.04669618957750798,9.71,0.0
294.4729459706122,89655.01026701805,43127.35084041929,-1.9318169120432933,-0.11434020733747603,9.71,0.0
295.40880942752125,89654.60540135027,43126.50708441129,-2.118782614958444,-0.23399999999532142,9.71,0.0
296.1857782387846,89654.1233712114,43125.89771795431,-2.2575702744203725,-0.10143269123517547,9.71,0.0
297.29235463674485,89653.4112761717,43125.05070438951,-2.31033981604938,-0.05272551048167145,9.71,0.0
298.543456768194,89652.53556252897,43124.15718205669,-2.3848592284858237,-0.1161187517640369,9.71,0.0
299.8908076593664,89651.52330188386,43123.26797858711,-2.6049085549780195,-0.13293220226786087,9.71,0.0
301.3702326363117,89650.14356302137,43122.73410694174,-2.813211065668675,-0.14067733474283312,9.71,0.0
302.1333646766269,89649.40400411746,43122.54589658441,-2.9031149078224274,-0.23400000063563067,9.71,0.0
302.8138592093694,89648.7408833959,43122.39311007408,-3.0420549536853203,-0.1936703749840007,9.71,0.0
304.2108276124547,89647.34491506158,43122.340260014724,3.0163641071065053,-0.11557705730656924,9.71,0.0
305.674046869428,89645.93902569778,43122.745828369916,2.859970765577006,-0.049812630346168126,9.71,0.0
307.1673409702131,89644.50487154195,43123.16191625579,2.8614579334424315,0.002039528385997516,9.71,0.0
308.6607337252774,89643.0687724786,43123.5716007699,2.8660522120140435,0.0013742411592449588,9.71,0.0
310.17028643632705,89641.6152101983,43123.97891647638,2.865603132172146,-0.003962408013101099,9.71,0.0
311.6205481286301,89640.22098065376,43124.378144422895,2.853487809664158,-0.0210503628794534,9.71,0.0
312.92433927289056,89638.974793137,43124.76140415325,2.803427164299756,-0.06792130561734327,9.71,0.0
314.0965579256752,89637.88725751077,43125.19885452944,2.6788662070890683,-0.14127499037423094,9.71,0.0
315.1687491609175,89636.97348305122,43125.75975584162,2.491945450258102,-0.17287712332297475,9.71,0.0
316.25572254515254,89636.17624495673,43126.49862156605,2.3236194824601517,-0.13086282306130928,9.71,0.0
317.4573272370419,89635.41229968336,43127.4261135902,2.198281104774735,-0.06515477721592976,9.71,0.0
318.83852467192787,89634.66235017798,43128.58597655345,2.144766799850675,-0.03614904953374846,9.71,0.0
